Event	ID	Name			Wwise Object Path	Notes
	1242336963	PLAY_BAN_CLOTH_FOOT			\Default Work Unit\BAN_EVENT\PLAY_BAN_CLOTH_FOOT	
	2457867921	PLAY_BAN_FOOTSTEPS			\Default Work Unit\BAN_EVENT\PLAY_BAN_FOOTSTEPS	

Switch Group	ID	Name			Wwise Object Path	Notes
	3861009810	FT_Type			\Default Work Unit\FT_Type	
	4086442167	FOL_Type			\Default Work Unit\FOL_Type	
	4095908593	Foot_Ground			\Default Work Unit\Foot_Ground	

Switch	ID	Name	Switch Group			Notes
	678561523	JumpStart	FT_Type			
	712161704	Run	FT_Type			
	2020998190	JumpLanding	FT_Type			
	2108779966	Walk	FT_Type			
	2332106820	Scuff	FT_Type			
	712161704	Run	FOL_Type			
	2108779966	Walk	FOL_Type			
	3244792144	Jump_Start	FOL_Type			
	3419686739	Jump_Land	FOL_Type			
	2003927601	Puddle	Foot_Ground			
	2058049674	Wood	Foot_Ground			
	2195636714	Dirt	Foot_Ground			
	2473969246	Metal	Foot_Ground			
	2830102203	Pavement	Foot_Ground			
	4248645337	Grass	Foot_Ground			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	34783285	SFX_MC_BAN_FOL_Run_03	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FOL_Run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_Foley_AM\BAN_Foley_swt\BAN_Fol_Run_rnd\SFX_MC_BAN_FOL_Run_03		46192
	39414387	SFX_MC_BAN_FT_Walk_PuddleWatter_04	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_PuddleWatter_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Puddle_rnd\SFX_MC_BAN_FT_Walk_PuddleWatter_04		74152
	86595238	SFX_MC_BAN_FOL_Walk_03	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FOL_Walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_Foley_AM\BAN_Foley_swt\BAN_Fol_Walk_rnd\SFX_MC_BAN_FOL_Walk_03		76180
	96777517	SFX_MC_BAN_FT_Walk_Pavement_02	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_Pavement_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Pavement_rnd\SFX_MC_BAN_FT_Walk_Pavement_02		30052
	111295457	SFX_MC_BAN_FOL_Jump_Land_06	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FOL_Jump_Land_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_Foley_AM\BAN_Foley_swt\BAN_Fol_Jump_Land_rnd\SFX_MC_BAN_FOL_Jump_Land_06		134304
	118062100	SFX_MC_BAN_FT_Walk_Wood_03-001	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_Wood_03-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Wood_rnd\SFX_MC_BAN_FT_Walk_Wood_03-001		29808
	131918099	SFX_MC_BAN_FT_Walk_Pavement_03	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_Pavement_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Pavement_rnd\SFX_MC_BAN_FT_Walk_Pavement_03		33580
	162029061	SFX_MC_BAN_FOL_Jump_Land_02	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FOL_Jump_Land_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_Foley_AM\BAN_Foley_swt\BAN_Fol_Jump_Land_rnd\SFX_MC_BAN_FOL_Jump_Land_02		101936
	181344893	SFX_MC_BAN_FT_Walk_Wood_04-001	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_Wood_04-001_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Wood_rnd\SFX_MC_BAN_FT_Walk_Wood_04-001		36492
	208429578	SFX_MC_BAN_FT_Walk_Pavement_04	Y:\Desktop\Audio Workshop\JEUX VIDEO\WASABI_PROJECT\Wasabi\Wasabi_WwiseProject\.cache\Windows\SFX\SFX_MC_BAN_FT_Walk_Pavement_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\BAN_WU\BAN_FT_AM\BAN_FT_swt\BAN_Walk_swt\BAN_Walk_Pavement_rnd\SFX_MC_BAN_FT_Walk_Pavement_04		28288
